group_id,trial,candidate_group,group_size,source_heads,source_anchors,mean_residual_val_mse,mean_reconstructed_y_val_r2,mean_anchor_sensitivity,inactive_anchor_count,target_r2,lambda_dgate,threshold_ratio,global_group_key
group_007,trial_02_lam0p0001,gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct,7,0,gen_fuel_other_renewables_mw,0.4995746314525604,0.8786613941192627,0.0309331715106964,0,0.9618155312538148,0.0001,0.35,gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct
group_004,trial_02_lam0p0001,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct,7,13,da_as_total_mw_thirty_minutes_reserve,0.504757285118103,0.8774026036262512,0.0298497080802917,0,0.9618155312538148,0.0001,0.35,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct
group_011,trial_02_lam0p0001,marginal_loss_price_rt;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct,7,12,marginal_loss_price_rt,0.5066203474998474,0.8769501447677612,0.0065900087356567,0,0.9618155312538148,0.0001,0.35,marginal_loss_price_rt;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct
group_018,trial_02_lam0p0001,total_pjm_loc_credit;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;net_inadv_interchange_mw;gen_fuel_coal_pct,7,6,total_pjm_loc_credit,0.5068941712379456,0.8768836259841919,0.0004000663757324,0,0.9618155312538148,0.0001,0.35,total_pjm_loc_credit;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;net_inadv_interchange_mw;gen_fuel_coal_pct
group_020,trial_02_lam0p0001,total_pjm_self_sched_reg;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct,7,4,total_pjm_self_sched_reg,0.507477343082428,0.876741886138916,-0.0012644529342651,1,0.9618155312538148,0.0001,0.35,total_pjm_self_sched_reg;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct
group_012,trial_01_lam3e-05,metered_load_mw;gen_fuel_other_renewables_mw;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;total_losses;gen_fuel_coal_pct,7,19,metered_load_mw,0.5323544144630432,0.8706997036933899,4.024349689483643,0,0.9618155312538148,3e-05,0.5,metered_load_mw;gen_fuel_other_renewables_mw;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;total_losses;gen_fuel_coal_pct
group_004,trial_01_lam3e-05,da_as_total_mw_thirty_minutes_reserve;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct,7,13,da_as_total_mw_thirty_minutes_reserve,0.5455357432365417,0.8674982190132141,0.0181056857109069,0,0.9618155312538148,3e-05,0.5,da_as_total_mw_thirty_minutes_reserve;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct
group_003,trial_01_lam3e-05,da_as_mcp_primary_reserve;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct,7,18,da_as_mcp_primary_reserve,0.5544664263725281,0.8653291463851929,-0.0041539072990417,1,0.9618155312538148,3e-05,0.5,da_as_mcp_primary_reserve;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct
group_011,trial_01_lam3e-05,marginal_loss_price_rt;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct,7,12,marginal_loss_price_rt,0.5560192465782166,0.8649519681930542,0.0078822374343872,0,0.9618155312538148,3e-05,0.5,marginal_loss_price_rt;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct
group_009,trial_01_lam3e-05,gross_inadv_interchange_mw;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct,7,7,gross_inadv_interchange_mw,0.5620792508125305,0.8634799718856812,0.0193602442741394,0,0.9618155312538148,3e-05,0.5,gross_inadv_interchange_mw;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct
group_006,trial_01_lam3e-05,gen_fuel_multiple_fuels_pct;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt,7,9,gen_fuel_multiple_fuels_pct,0.5632615089416504,0.8631929755210876,0.0436122417449951,0,0.9618155312538148,3e-05,0.5,gen_fuel_multiple_fuels_pct;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt
group_015,trial_01_lam3e-05,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_pjm_loc_credit;total_losses;gen_fuel_coal_pct;congestion_price_rt,7,3,system_energy_price_da,0.5673933625221252,0.8621892929077148,0.0184556245803833,0,0.9618155312538148,3e-05,0.5,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_pjm_loc_credit;total_losses;gen_fuel_coal_pct;congestion_price_rt
group_002,trial_01_lam3e-05,congestion_price_rt;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct,7,11,congestion_price_rt,0.5690889954566956,0.8617774844169617,-0.0063067078590393,1,0.9618155312538148,3e-05,0.5,congestion_price_rt;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct
group_014,trial_01_lam3e-05,rmccp;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt,7,10,rmccp,0.5712803602218628,0.861245334148407,0.0014307498931884,0,0.9618155312538148,3e-05,0.5,rmccp;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt
group_008,trial_02_lam0p0001,gross_actual_interchange_mw;gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt,8,17,gross_actual_interchange_mw,0.4973782300949096,0.8791947960853577,0.0149080157279968,0,0.9618155312538148,0.0001,0.35,gross_actual_interchange_mw;gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt
group_001,trial_02_lam0p0001,congestion_price_da;gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct,8,1,congestion_price_da,0.501145601272583,0.8782798647880554,-0.0031687319278717,1,0.9618155312538148,0.0001,0.35,congestion_price_da;gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct
group_015,trial_02_lam0p0001,system_energy_price_da;gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct,8,3,system_energy_price_da,0.5102216005325317,0.8760754466056824,0.0333286523818969,0,0.9618155312538148,0.0001,0.35,system_energy_price_da;gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct
group_002,trial_02_lam0p0001,congestion_price_rt;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct,8,11,congestion_price_rt,0.5105482935905457,0.8759960532188416,-0.0065893530845642,1,0.9618155312538148,0.0001,0.35,congestion_price_rt;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct
group_010,trial_02_lam0p0001,marginal_loss_price_da;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct,8,15,marginal_loss_price_da,0.523590087890625,0.872828483581543,0.0020606517791748,0,0.9618155312538148,0.0001,0.35,marginal_loss_price_da;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct
group_005,trial_01_lam3e-05,gen_fuel_multiple_fuels_mw;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt,8,8,gen_fuel_multiple_fuels_mw,0.5357667803764343,0.8698708415031433,0.0190058946609497,0,0.9618155312538148,3e-05,0.5,gen_fuel_multiple_fuels_mw;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt
group_018,trial_01_lam3e-05,total_pjm_loc_credit;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt,8,6,total_pjm_loc_credit,0.550117015838623,0.8663855195045471,-0.0034839510917663,1,0.9618155312538148,3e-05,0.5,total_pjm_loc_credit;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt
group_017,trial_01_lam3e-05,total_losses;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt,8,2,total_losses,0.5714132785797119,0.8612128496170044,0.1388464570045471,0,0.9618155312538148,3e-05,0.5,total_losses;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt
group_016,trial_02_lam0p0001,total_lmp_da;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt,9,5,total_lmp_da,0.4963207244873047,0.8794518113136292,0.0141029953956604,0,0.9618155312538148,0.0001,0.35,total_lmp_da;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct;congestion_price_rt
group_005,trial_02_lam0p0001,gen_fuel_multiple_fuels_mw;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct,9,8,gen_fuel_multiple_fuels_mw,0.4988798201084137,0.8788301944732666,0.013313204050064,0,0.9618155312538148,0.0001,0.35,gen_fuel_multiple_fuels_mw;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct
group_006,trial_02_lam0p0001,gen_fuel_multiple_fuels_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct,9,9,gen_fuel_multiple_fuels_pct,0.4994556903839111,0.8786903023719788,0.096347689628601,0,0.9618155312538148,0.0001,0.35,gen_fuel_multiple_fuels_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct
group_019,trial_02_lam0p0001,total_pjm_rmccp_cr;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct,9,14,total_pjm_rmccp_cr,0.5016858577728271,0.8781487941741943,0.0034143328666687,0,0.9618155312538148,0.0001,0.35,total_pjm_rmccp_cr;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct
group_013,trial_02_lam0p0001,net_inadv_interchange_mw;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct,9,16,net_inadv_interchange_mw,0.5096667408943176,0.8762101531028748,-0.0075661540031433,1,0.9618155312538148,0.0001,0.35,net_inadv_interchange_mw;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct
group_003,trial_02_lam0p0001,da_as_mcp_primary_reserve;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct,9,18,da_as_mcp_primary_reserve,0.5190814137458801,0.8739235997200012,-0.0097140669822692,1,0.9618155312538148,0.0001,0.35,da_as_mcp_primary_reserve;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct
group_016,trial_01_lam3e-05,total_lmp_da;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_da,9,5,total_lmp_da,0.5563676953315735,0.8648673295974731,0.0207951664924621,0,0.9618155312538148,3e-05,0.5,total_lmp_da;gen_fuel_other_renewables_mw;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_da
group_012,trial_02_lam0p0001,metered_load_mw;gen_fuel_other_renewables_mw;gen_fuel_multiple_fuels_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;gross_actual_interchange_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_da,12,19,metered_load_mw,0.5115979313850403,0.875741183757782,8.407364845275879,0,0.9618155312538148,0.0001,0.35,metered_load_mw;gen_fuel_other_renewables_mw;gen_fuel_multiple_fuels_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;gross_actual_interchange_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_da
group_008,trial_01_lam3e-05,gross_actual_interchange_mw;gen_fuel_other_renewables_mw;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da,14,17,gross_actual_interchange_mw,0.5550597906112671,0.8651849627494812,0.0201907753944396,0,0.9618155312538148,3e-05,0.35,gross_actual_interchange_mw;gen_fuel_other_renewables_mw;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da
group_020,trial_01_lam3e-05,total_pjm_self_sched_reg;gen_fuel_other_renewables_mw;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da,15,4,total_pjm_self_sched_reg,0.5515978932380676,0.8660258650779724,0.0054171681404113,0,0.9618155312538148,3e-05,0.35,total_pjm_self_sched_reg;gen_fuel_other_renewables_mw;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da
group_015,trial_01_lam3e-05,system_energy_price_da;gen_fuel_other_renewables_mw;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da,15,3,system_energy_price_da,0.5673933625221252,0.8621892929077148,0.0184556245803833,0,0.9618155312538148,3e-05,0.35,system_energy_price_da;gen_fuel_other_renewables_mw;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da
group_002,trial_01_lam3e-05,congestion_price_rt;gen_fuel_other_renewables_mw;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;forecast_load_mw_latest_available;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_da,15,11,congestion_price_rt,0.5690889954566956,0.8617774844169617,-0.0063067078590393,1,0.9618155312538148,3e-05,0.35,congestion_price_rt;gen_fuel_other_renewables_mw;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;forecast_load_mw_latest_available;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_da
group_019,trial_01_lam3e-05,total_pjm_rmccp_cr;gen_fuel_other_renewables_mw;total_lmp_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da,16,14,total_pjm_rmccp_cr,0.5406029224395752,0.8686962723731995,0.0008822083473205,0,0.9618155312538148,3e-05,0.35,total_pjm_rmccp_cr;gen_fuel_other_renewables_mw;total_lmp_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da
group_001,trial_01_lam3e-05,congestion_price_da;gen_fuel_other_renewables_mw;system_energy_price_da;gen_fuel_multiple_fuels_pct;marginal_loss_price_rt;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt,16,1,congestion_price_da,0.547627866268158,0.8669900298118591,0.0039408206939697,0,0.9618155312538148,3e-05,0.35,congestion_price_da;gen_fuel_other_renewables_mw;system_energy_price_da;gen_fuel_multiple_fuels_pct;marginal_loss_price_rt;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt
group_018,trial_01_lam3e-05,total_pjm_loc_credit;gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da,16,6,total_pjm_loc_credit,0.550117015838623,0.8663855195045471,-0.0034839510917663,1,0.9618155312538148,3e-05,0.35,total_pjm_loc_credit;gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da
group_004,trial_01_lam3e-05,da_as_total_mw_thirty_minutes_reserve;gen_fuel_other_renewables_mw;total_lmp_da;gen_fuel_multiple_fuels_pct;marginal_loss_price_rt;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da,17,13,da_as_total_mw_thirty_minutes_reserve,0.5455357432365417,0.8674982190132141,0.0181056857109069,0,0.9618155312538148,3e-05,0.35,da_as_total_mw_thirty_minutes_reserve;gen_fuel_other_renewables_mw;total_lmp_da;gen_fuel_multiple_fuels_pct;marginal_loss_price_rt;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da
group_010,trial_01_lam3e-05,marginal_loss_price_da;gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;da_as_mcp_synchronized_reserve;congestion_price_da,17,15,marginal_loss_price_da,0.5475515723228455,0.867008626461029,0.0152545571327209,0,0.9618155312538148,3e-05,0.35,marginal_loss_price_da;gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;da_as_mcp_synchronized_reserve;congestion_price_da
group_011,trial_01_lam3e-05,marginal_loss_price_rt;gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da,17,12,marginal_loss_price_rt,0.5560192465782166,0.8649519681930542,0.0078822374343872,0,0.9618155312538148,3e-05,0.35,marginal_loss_price_rt;gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da
group_007,trial_01_lam3e-05,gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;marginal_loss_price_rt;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da,17,0,gen_fuel_other_renewables_mw,0.5568848252296448,0.8647418022155762,0.0158964991569519,0,0.9618155312538148,3e-05,0.35,gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;marginal_loss_price_rt;gen_fuel_gas_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da
group_009,trial_01_lam3e-05,gross_inadv_interchange_mw;gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da,17,7,gross_inadv_interchange_mw,0.5620792508125305,0.8634799718856812,0.0193602442741394,0,0.9618155312538148,3e-05,0.35,gross_inadv_interchange_mw;gen_fuel_other_renewables_mw;total_lmp_da;system_energy_price_da;gen_fuel_multiple_fuels_pct;gen_fuel_gas_pct;marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_pjm_loc_credit;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt;congestion_price_da
